,Compound,Date,Negative,Neutral,Positive,Source Account,Tweet Text,Tweets Ago
3,0.0,Tue Oct 02 20:14:17 +0000 2018,1.0,0.0,0.0,@nytimes,What emerges from this body of evidence is a financial biography of the 45th president fundamentally at odds with t… https://t.co/gsJyG94wEH,4
4,0.0,Tue Oct 02 19:44:52 +0000 2018,1.0,0.0,0.0,@nytimes,The New York Times’s findings are based on interviews with Fred Trump’s former employees and advisers and more than… https://t.co/LHEXeqxf5t,5
5,0.0,Tue Oct 02 19:40:35 +0000 2018,1.0,0.0,0.0,@nytimes,"Trump declined repeated requests over several weeks to comment for this article. But a lawyer for Trump, Charles J.… https://t.co/Pf01JULG2i",6
6,0.0,Tue Oct 02 19:26:51 +0000 2018,1.0,0.0,0.0,@nytimes,President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more t… https://t.co/lhuCsng9Wi,7
7,0.0,Tue Oct 02 18:50:05 +0000 2018,1.0,0.0,0.0,@nytimes,"Primera Air, a small low-cost airline, filed for bankruptcy and ceased flying on Monday night, leaving hundreds of… https://t.co/PIC0H5zEEW",8
8,-0.1531,Tue Oct 02 18:35:04 +0000 2018,0.72,0.172,0.108,@nytimes,"If you're looking to help victims of the earthquake and tsunami that struck Indonesia, here is some guidance, and a… https://t.co/1P56jAWnkU",9
9,0.6369,Tue Oct 02 18:10:06 +0000 2018,0.851,0.0,0.149,@nytimes,"RT @Nate_Cohn: Virginia 2, final. Taylor (R, inc) 49, Luria (D) 41
This is probably our best result for the Republicans in weeks. Didn't ex…",10
10,0.0,Tue Oct 02 18:00:10 +0000 2018,1.0,0.0,0.0,@nytimes,"""Rather than clarifying the cause of a murky issue, 'toxic' often does the opposite,"" writes Lauren Oyler https://t.co/kL0A7ZeKKj",11
11,0.3818,Tue Oct 02 17:50:04 +0000 2018,0.894,0.0,0.106,@nytimes,RT @rudoren: ‘What the (Insert Extreme Word of Choice) Is Going On Over There?’   The imitable ⁦@sarahlyall⁩ helps readers outside the US u…,12
12,0.0258,Tue Oct 02 17:45:08 +0000 2018,0.853,0.071,0.076,@nytimes,"In an election year that has included alarming portents of global warming, the one place that climate change rarely… https://t.co/urPRErl29O",13
13,0.0,Tue Oct 02 17:35:02 +0000 2018,1.0,0.0,0.0,@nytimes,RT @nytvideo: About 70 percent of immigrants in U.S. prisons are being overseen by privately held companies. How did this happen? @RetroRep…,14
14,0.4215,Tue Oct 02 17:25:02 +0000 2018,0.872,0.0,0.128,@nytimes,"Saving money, especially right after college, seems impossible. But the sooner you start, the easier it is. We prom… https://t.co/G52mYPrQvS",15
15,0.5859,Tue Oct 02 17:10:02 +0000 2018,0.769,0.0,0.231,@nytimes,Plants. A fresh coat of paint. Mementos. Here's how recent college graduates make shoe-box-size spaces feel like ho… https://t.co/REeASBGj20,16
16,0.8658,Tue Oct 02 17:00:12 +0000 2018,0.65,0.0,0.35,@nytimes,"RT @patrickhealynyt: Pretty cool: Alex Burns, one of our best NY Times political reporters, is texting first-hand insights, intel &amp; experie…",17
17,-0.6908,Tue Oct 02 16:50:04 +0000 2018,0.769,0.231,0.0,@nytimes,Before and after photos show the destruction left in the wake of an earthquake and resulting tsunami that struck In… https://t.co/en0SsepBam,18
18,0.0,Tue Oct 02 16:40:07 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @Nate_Cohn: Arizona 2, final. Kirkpatrick (D) 50, Marquez Peterson (R) 39
This seat was already thought to lean Democratic, though there…",19
19,0.0,Tue Oct 02 16:30:11 +0000 2018,1.0,0.0,0.0,@nytimes,"Tesla said Tuesday that it produced 80,142 cars in the 3rd quarter, a 50% rise from the 2nd quarter https://t.co/t6K5iAxKKi",20
20,0.0,Tue Oct 02 16:20:03 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @nytopinion: The new leading presidential candidate in the polls in Brazil is a former military officer, Jair Bolsonaro, a far-right can…",21
21,0.0,Tue Oct 02 16:10:04 +0000 2018,1.0,0.0,0.0,@nytimes,"The FBI has completed its interview of Mark Judge. In a statement, Judge's lawyer said, “Mr. Judge completed his FB… https://t.co/FbpaysTbBh",22
22,-0.4939,Tue Oct 02 16:00:11 +0000 2018,0.862,0.138,0.0,@nytimes,"RT @nytimesbooks: A Ted Talk leads to a confession — ""my mother was a heroin addict"" — which leads to a graphic memoir by Jarrett J. Krosoc…",23
23,0.25,Tue Oct 02 15:45:05 +0000 2018,0.905,0.0,0.095,@nytimes,"Time’s Up, the initiative created by women in Hollywood in response to the #MeToo movement, named Lisa Borders, pre… https://t.co/UKIQYEuDcA",24
24,0.0,Tue Oct 02 15:30:13 +0000 2018,1.0,0.0,0.0,@nytimes,RT @karenyourish: Just four of more than two dozen potential witnesses were on the Republicans’ initial list to the FBI. https://t.co/Vz0dl…,25
25,0.0,Tue Oct 02 15:15:08 +0000 2018,1.0,0.0,0.0,@nytimes,"After the Ivy League changed its kickoff rules in 2016, adjusting the kickoff and touchback lines by just five yard… https://t.co/HsMtMQKylJ",26
26,0.4019,Tue Oct 02 15:00:12 +0000 2018,0.876,0.0,0.124,@nytimes,"If Bob Woodward, journalist and author of “Fear: Trump in the White House,” was hosting a literary dinner party, wh… https://t.co/s60u9QU0HU",27
27,-0.6077,Tue Oct 02 14:46:04 +0000 2018,0.853,0.147,0.0,@nytimes,"RT @emmagf: After six driver suicides in New York, taxi drivers are talking more openly about depression. “When you have nothing to do, we…",28
28,-0.6486,Tue Oct 02 14:30:12 +0000 2018,0.671,0.24,0.088,@nytimes,"""There's a narrative of what rape looks like and what kind of person you have to be to be a victim or a perpetrator… https://t.co/npXtxzuDU1",29
29,-0.3818,Tue Oct 02 14:16:03 +0000 2018,0.885,0.115,0.0,@nytimes,RT @rpogrebin: We got the police report: Kavanaugh was involved in a bar fight at Yale in 1985 @benprotess @emilybazelon @RebeccaRuiz @Stev…,30
30,-0.5499,Tue Oct 02 14:07:04 +0000 2018,0.843,0.157,0.0,@nytimes,"RT @nytimesbusiness: Tesla Model 3 production is up, but the company is still having trouble delivering the cars to drivers https://t.co/lK…",31
31,-0.9136,Tue Oct 02 14:00:12 +0000 2018,0.572,0.428,0.0,@nytimes,A New York City bus driver involved in a fatal accident with a cyclist was found guilty of failing to yield the rig… https://t.co/bfN9OccWZE,32
32,0.0,Tue Oct 02 13:45:08 +0000 2018,1.0,0.0,0.0,@nytimes,Here's everything you need to know for the midterm elections https://t.co/Wsqhk4vNN1,33
33,0.2716,Tue Oct 02 13:29:05 +0000 2018,0.901,0.0,0.099,@nytimes,"""I think the character is incredibly important, maybe now more than ever,"" said the writer of a new Captain Marvel… https://t.co/vptSUR9HYE",34
34,-0.3272,Tue Oct 02 13:15:07 +0000 2018,0.677,0.192,0.131,@nytimes,RT @nytopinion: .@PaulKrugman: My guess is that Kavanaugh's privileged roots are precisely why he’s so angry https://t.co/9R4K79fdWt,35
35,0.0,Tue Oct 02 13:00:12 +0000 2018,1.0,0.0,0.0,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/wXfjnUG3Wd https://t.co/prXeCCDyYw,36
36,0.0258,Tue Oct 02 12:44:03 +0000 2018,0.853,0.071,0.076,@nytimes,"In an election year that has included alarming portents of global warming, the one place that climate change rarely… https://t.co/jRRjeURwY0",37
37,0.4767,Tue Oct 02 12:30:10 +0000 2018,0.846,0.0,0.154,@nytimes,Brett Kavanaugh's friends and former classmates have painted contrasting images of his past. Seth Meyers seized on… https://t.co/BDOfTR1Aix,38
38,0.0,Tue Oct 02 12:14:04 +0000 2018,1.0,0.0,0.0,@nytimes,"Across the Carolinas, Florence remains far from over https://t.co/VxAHK484Af https://t.co/jtY6xN1DNx",39
39,0.6369,Tue Oct 02 12:10:07 +0000 2018,0.802,0.0,0.198,@nytimes,"Charles Aznavour's career spanned the history of the chanson realiste, the unvarnished tales of unrequited love, lo… https://t.co/VEsYuHDGVv",40
40,-0.4767,Tue Oct 02 12:00:14 +0000 2018,0.853,0.147,0.0,@nytimes,"Your daily @DealBook Briefing:

• What's wrong with California's board quota plan.

• GE's new chief has a lot to f… https://t.co/jJ4GyJ5zez",41
41,-0.5574,Tue Oct 02 11:45:05 +0000 2018,0.847,0.153,0.0,@nytimes,"Officials said that at least 1,234 people in Indonesia had died. Others, still uncounted, lie in the rubble of ruin… https://t.co/VW8Ec3DZ5n",42
42,-0.0772,Tue Oct 02 11:30:11 +0000 2018,0.704,0.178,0.117,@nytimes,"Louis C.K. returned to the Comedy Cellar, where a new policy lets uncomfortable customers leave, their check picked… https://t.co/pZQZ655KPR",43
43,0.0,Tue Oct 02 11:15:07 +0000 2018,1.0,0.0,0.0,@nytimes,"More of Brett Kavanaugh's former classmates are now coming forward with personal stories 
https://t.co/PEKa867VgI",44
44,-0.5267,Tue Oct 02 11:00:02 +0000 2018,0.748,0.252,0.0,@nytimes,American and Chinese Warships came perilously close to colliding in the disputed waters of the South China Sea https://t.co/2qv7K4X3T3,45
45,0.3612,Tue Oct 02 10:50:03 +0000 2018,0.8,0.0,0.2,@nytimes,Video: How the Indonesia earthquake made soil flow like water https://t.co/5NK95hKpYq,46
46,0.1027,Tue Oct 02 10:46:39 +0000 2018,0.84,0.053,0.107,@nytimes,Amazon says it will raise base pay for all its U.S. workers to $15 an hour and is planning to lobby for a higher na… https://t.co/KUQPPZVqj1,47
47,0.0,Tue Oct 02 10:40:06 +0000 2018,1.0,0.0,0.0,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/tS6sdHdjNM https://t.co/i7FBxtd2qE,48
48,0.0,Tue Oct 02 10:31:00 +0000 2018,1.0,0.0,0.0,@nytimes,"""Increasing diversity of all kinds was always going to be a journey. We will get there. But let's not do anything t… https://t.co/ygB7Yn2hJg",49
49,0.7184,Tue Oct 02 10:22:55 +0000 2018,0.76,0.0,0.24,@nytimes,"Breaking News: The Nobel Prize in Physics was awarded to scientists from the U.S., Canada and France for their work… https://t.co/IfzHUNcDop",50
50,0.0,Tue Oct 02 10:15:08 +0000 2018,1.0,0.0,0.0,@nytimes,A look at the 5 senators who will decide Brett Kavanaugh's fate https://t.co/QZRA0qGVSg https://t.co/7xjVVcVEmi,51
51,-0.4404,Tue Oct 02 09:49:52 +0000 2018,0.805,0.195,0.0,@nytimes,RT @adamjdean: A mosque damaged by the earthquake and tsunami in #palu @nytimes https://t.co/gPy5SJRtm5,52
52,0.4939,Tue Oct 02 09:45:07 +0000 2018,0.785,0.062,0.153,@nytimes,"RT @jotted: Excellent deep dive on China's healthcare system by @suilee. Dystopian, heart breaking and alarming. Patients make their own ca…",53
53,0.0772,Tue Oct 02 09:31:04 +0000 2018,0.677,0.175,0.147,@nytimes,RT @nytimesworld: A 16-year-old boy in Turkey has been sentenced to prison for kissing his 13-year-old girlfriend after teachers found his…,54
54,-0.886,Tue Oct 02 09:15:05 +0000 2018,0.49,0.51,0.0,@nytimes,Seven Germans have been arrested on suspicion of building a far-right terrorist organization https://t.co/8IsaAAvlyB,55
55,0.0,Tue Oct 02 09:00:18 +0000 2018,1.0,0.0,0.0,@nytimes,"A website tallies up apologies from the Twitter accounts of 25 British rail companies. All together, they have twee… https://t.co/xumnsEdDsu",56
56,0.0,Tue Oct 02 08:45:03 +0000 2018,1.0,0.0,0.0,@nytimes,A company in New Zealand that let its employees work 4 days a week while being paid for 5 said the experiment was s… https://t.co/zKmIx3n6Zf,57
57,-0.6486,Tue Oct 02 08:30:08 +0000 2018,0.773,0.227,0.0,@nytimes,"A heckler at a political event is hardly unusual. But the woman, who was later arrested, was no ordinary heckler, s… https://t.co/IFMnleuKvS",58
58,-0.2617,Tue Oct 02 08:15:07 +0000 2018,0.821,0.179,0.0,@nytimes,North Korea accused the Trump administration of demanding too much but offering too few concessions https://t.co/47VwyBaG20,59
59,0.4019,Tue Oct 02 08:00:06 +0000 2018,0.886,0.0,0.114,@nytimes,"""While California’s impulse is clearly on the right side of history, the way the rule was enacted is so misguided t… https://t.co/blW1Rr5TVG",60
60,-0.7906,Tue Oct 02 07:45:01 +0000 2018,0.636,0.364,0.0,@nytimes,Photographers captured the grim and desperate aftermath of the earthquake and tsunami that struck eastern Indonesia https://t.co/oVvy4A9wwg,61
61,-0.1779,Tue Oct 02 07:33:03 +0000 2018,0.829,0.104,0.067,@nytimes,"Mai Khoi, once a conventional pop star, is now a protest singer who challenges Vietnam’s political status quo. “Eve… https://t.co/BQYUVOR0wl",62
62,-0.5994,Tue Oct 02 07:27:44 +0000 2018,0.83,0.17,0.0,@nytimes,"The death toll in Friday’s earthquake and tsunami in Indonesia has risen to at least 1,234 people, officials say https://t.co/QAusuXu2BD",63
63,-0.6124,Tue Oct 02 07:15:04 +0000 2018,0.692,0.308,0.0,@nytimes,Entire neighborhoods have been devastated in and around Palu https://t.co/E1avLeyRjA,64
64,0.4019,Tue Oct 02 07:00:15 +0000 2018,0.891,0.0,0.109,@nytimes,This rabbi is in charge of figuring out how to deal with clean meat — meat that is grown in laboratories from anima… https://t.co/jGBf7LrLvs,65
65,0.0,Tue Oct 02 06:45:06 +0000 2018,1.0,0.0,0.0,@nytimes,"Chad Ludington, one of Judge Kavanaugh’s Yale classmates, said the altercation happened after a UB40 concert https://t.co/2npPthWwhS",66
66,-0.8402,Tue Oct 02 06:30:06 +0000 2018,0.667,0.333,0.0,@nytimes,Map: The scale of the destruction of the Indonesia tsunami that left more than 800 people dead https://t.co/yFtezqCN1u,67
67,0.0,Tue Oct 02 06:15:09 +0000 2018,1.0,0.0,0.0,@nytimes,RT @nytrealestate: Looking to buy an apartment in Manhattan? Now might be the time — regardless of your budget https://t.co/Yn0h5serxI,68
68,0.0,Tue Oct 02 06:00:02 +0000 2018,1.0,0.0,0.0,@nytimes,Tesla has reported that it is selling almost all of the cars it is making. But internet sleuths have found large nu… https://t.co/RYLJnujaX5,69
69,0.0,Tue Oct 02 05:45:08 +0000 2018,1.0,0.0,0.0,@nytimes,That Silicon Valley billionaire who wants to close a road to the beach because it runs through his property? The Su… https://t.co/ewEuvi1obb,70
70,0.0,Tue Oct 02 05:30:02 +0000 2018,1.0,0.0,0.0,@nytimes,"Antonio Delgado, who is running for Congress in New York, is a Rhodes scholar and Harvard Law graduate. The G.O.P.… https://t.co/gvtO0JbCEM",71
71,0.0,Tue Oct 02 05:21:48 +0000 2018,1.0,0.0,0.0,@nytimes,RT @photojournalism: Tomorrow's front page story on the tsunami aftermath by @adamjdean @hkbeech and @RCPaddock https://t.co/DMU3sZBkFP htt…,72
72,0.0,Tue Oct 02 05:15:04 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @ElisabethMalkin: Tuesday is the 50th anniversary of the Tlatelolco massacre, when Mexican soldiers massacred Mexican students. My story…",73
73,-0.0772,Tue Oct 02 05:00:49 +0000 2018,0.69,0.187,0.123,@nytimes,"Louis C.K. unexpectedly returned to the Comedy Cellar, where a new policy lets uncomfortable customers leave, their… https://t.co/t1U8u7pZVy",74
74,0.0,Tue Oct 02 04:47:04 +0000 2018,1.0,0.0,0.0,@nytimes,"In her first big solo trip abroad, Melania Trump is scheduled to visit 4 African countries in the span of a week: G… https://t.co/QbeeVlg7v0",75
75,0.4019,Tue Oct 02 04:32:06 +0000 2018,0.863,0.0,0.137,@nytimes,"Voters in Quebec selected a center-right party to take control of the provincial government, in the first election… https://t.co/4fSIXlIDXX",76
76,-0.5106,Tue Oct 02 04:17:04 +0000 2018,0.845,0.155,0.0,@nytimes,"In Tennessee, President Trump went on an insult spree against his potential 2020 opponents: Joe Biden, Elizabeth Wa… https://t.co/HXP2dxrzrp",77
77,0.0,Tue Oct 02 04:02:02 +0000 2018,1.0,0.0,0.0,@nytimes,"Days after the Indonesia tsunami, hungry residents were begging for aid, armed men were foraging shuttered stores,… https://t.co/6SF1cTpr0B",78
78,0.34,Tue Oct 02 03:53:04 +0000 2018,0.897,0.0,0.103,@nytimes,"RT @JohnBranchNYT: Update from a year ago: The girls still play soccer. They’re on different teams now, so I don’t know if Stacee’s daughte…",79
79,0.0,Tue Oct 02 03:47:04 +0000 2018,1.0,0.0,0.0,@nytimes,It's estimated that around 30% of ambulance rides are unnecessary. That's an expense that adds up. https://t.co/vI0NCo6MRO,80
80,-0.1027,Tue Oct 02 03:32:02 +0000 2018,0.795,0.11,0.095,@nytimes,"RT @nytopinion: The privilege of being a white man isn’t what it used to be. That racial resentment, @PaulKrugman writes, is what drives su…",81
81,0.4939,Tue Oct 02 03:22:04 +0000 2018,0.868,0.0,0.132,@nytimes,"A year ago, Regina Harris and Billy Bob Mason were among those who fled a music festival in Las Vegas. On Monday, t… https://t.co/vmFhQkRKIo",82
82,-0.1027,Tue Oct 02 03:11:04 +0000 2018,0.756,0.13,0.113,@nytimes,RT @SherylNYT: Democrats are pushing a new line of attack against Brett Kavanaugh: Questions about his truthfulness &amp; temperament. My lates…,83
83,0.0,Tue Oct 02 03:02:07 +0000 2018,1.0,0.0,0.0,@nytimes,"Senator Jeff Flake says the new investigation of Judge Kavanaugh should look fully at any ""current, credible"" alleg… https://t.co/EMNNBaI7yZ",84
84,-0.4215,Tue Oct 02 02:47:06 +0000 2018,0.648,0.218,0.134,@nytimes,Drug lords kill witnesses. Here's how the ones in El Chapo’s case are being protected. https://t.co/y7xc56EVp6,85
85,0.0,Tue Oct 02 02:32:05 +0000 2018,1.0,0.0,0.0,@nytimes,"Who the FBI has interviewed in the Kavanaugh investigation — and who it has not
https://t.co/atgqqXfxDC",86
86,0.0,Tue Oct 02 02:17:00 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @emmagf: It's official. The Verrazzano-Narrows Bridge now has two z’s. As Gay Talese (who covered the bridge opening in 1964) told me, “…",87
87,0.0,Tue Oct 02 02:03:11 +0000 2018,1.0,0.0,0.0,@nytimes,Jemele Hill discussed her move to The Atlantic after parting ways with ESPN https://t.co/YYASRz8LnY,88
88,0.3716,Tue Oct 02 01:47:04 +0000 2018,0.892,0.0,0.108,@nytimes,"When you think of great stand-up comics of the 1970s, Elayne Boosler should come to mind, but she's the master who'… https://t.co/TSFXuYfAcO",89
89,0.5204,Tue Oct 02 01:30:14 +0000 2018,0.85,0.0,0.15,@nytimes,Applying for your first job out of college? Not having much luck? One recent graduate's strategy: Put yourself out… https://t.co/hiojFQ77Wf,90
90,-0.25,Tue Oct 02 01:17:03 +0000 2018,0.8,0.12,0.08,@nytimes,RT @nytopinion: @tribelaw: My decades of observing the court’s work and arguing cases there convince me that Brett Kavanaugh would need to…,91
91,0.0,Tue Oct 02 01:02:06 +0000 2018,1.0,0.0,0.0,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ivaMcg6qRW,92
92,-0.3612,Tue Oct 02 00:47:05 +0000 2018,0.639,0.237,0.123,@nytimes,"A Border Patrol agent pleaded guilty to starting a fire at a gender-reveal party, causing a blaze that eventually c… https://t.co/JQ16dz3uVk",93
93,-0.5574,Tue Oct 02 00:32:06 +0000 2018,0.806,0.194,0.0,@nytimes,A New Jersey man died after contracting an infection from a brain-eating amoeba after visiting a water park https://t.co/usgYDBmT3z,94
94,-0.6597,Tue Oct 02 00:22:05 +0000 2018,0.82,0.18,0.0,@nytimes,"RT @alanblinder: Jimmy Carter turns 94 today, more than three years after he received a diagnosis of cancer. Right after that announcement…",95
95,0.0,Tue Oct 02 00:12:03 +0000 2018,1.0,0.0,0.0,@nytimes,"At the #nytnewrules summit, 

@susanchira and @jessicabennett sat down to talk about #MeToo, the Kavanaugh hearings… https://t.co/ViptqPtWsZ",96
96,0.0,Tue Oct 02 00:02:38 +0000 2018,1.0,0.0,0.0,@nytimes,Detailed new U.S. maps show how neighborhoods shape children for life https://t.co/YWd2NECIUa,97
97,-0.0772,Mon Oct 01 23:47:01 +0000 2018,0.936,0.064,0.0,@nytimes,The revised Nafta deal does not eliminate the steep steel and aluminum tariffs that President Trump imposed on Cana… https://t.co/4Ef65V8pn0,98
98,0.0,Mon Oct 01 23:35:07 +0000 2018,1.0,0.0,0.0,@nytimes,"As an undergraduate student at Yale, Brett Kavanaugh was involved in an altercation at a local bar during which he… https://t.co/AEMP5vg8Sk",99
99,-0.4588,Mon Oct 01 23:23:44 +0000 2018,0.846,0.154,0.0,@nytimes,RT @SteveEder: NEW: Kavanaugh was questioned by police after a bar fight in 1985 that resulted in one person going to the hospital. Judge K…,100
